route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
100267,1851,26423294,"DOWNTOWN SEATTLE ","EXPRESS",1,3800498-1,20073150
100267,1851,26423293,"DOWNTOWN SEATTLE ","EXPRESS",1,3800454-1,20073102
100265,1851,26423292,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800496-1,20071013
100266,1851,26423291,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800487-1,20072164
100266,1851,26423290,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800504-1,20072269
100266,1851,26423289,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800504-1,20072162
100265,1851,26423288,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800499-1,20071011
100265,1851,26423287,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800468-1,20071013
100265,1851,26423286,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800460-1,20071011
100265,1851,26423285,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800347-1,20071013
100265,1851,26423284,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800482-1,20071011
100265,1851,26423283,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800455-1,20071011
100265,1851,26423282,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800486-1,20071011
100265,1851,26423281,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800483-1,20071011
100265,1851,26423280,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800427-1,20071011
100266,1851,26423279,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800487-1,20072164
100268,1851,26423278,"DOWNTOWN SEATTLE ","EXPRESS",1,3800506-1,20074132
100265,1851,26423277,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800500-1,20071618
100266,1851,26423276,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800470-1,20072160
100266,1851,26423275,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800468-1,20072160
100265,1851,26423274,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800481-1,20071015
100265,1851,26423273,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800455-1,20071015
100266,1851,26423272,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800454-1,20072164
100265,1851,26423271,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","EXPRESS",1,3800479-1,20071015
100266,1851,26423270,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800486-1,20072162
100265,1851,26423269,"DOWNTOWN SEATTLE UNIVERSITY DISTRICT","LOCAL",1,3800475-1,20071013
100270,1851,26423268,"DOWNTOWN SEATTLE VIA I-5/NE 65 ST","LOCAL",1,3800479-1,20076020
100270,1851,26423267,"WEDGWOOD VIA I-5/NE 65 ST","LOCAL",0,3800516-1,11076019
100204,1851,26422635,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100204,1851,26422634,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100204,1851,26422633,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100203,1851,26422632,"NORTHGATE HALLER LAKE","LOCAL",1,3800406-1,20346008
100203,1851,26422631,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800406-1,11346009
100204,1851,26422630,"NORTHGATE RIDGECREST","LOCAL",1,3800545-1,20347011
100204,1851,26422629,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800545-1,11347009
100203,1851,26422628,"NORTHGATE HALLER LAKE","LOCAL",1,3800545-1,20346008
100203,1851,26422627,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800545-1,11346009
100204,1851,26422626,"NORTHGATE RIDGECREST","LOCAL",1,3800545-1,20347011
100204,1851,26422625,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800545-1,11347009
100203,1851,26422624,"NORTHGATE HALLER LAKE","LOCAL",1,3800545-1,20346008
100203,1851,26422623,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800545-1,11346009
100204,1851,26422622,"NORTHGATE RIDGECREST","LOCAL",1,3800545-1,20347011
100204,1851,26422621,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800545-1,11347009
100203,1851,26422620,"NORTHGATE HALLER LAKE","LOCAL",1,3800545-1,20346008
100203,1851,26422619,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800545-1,11346009
100204,1851,26422618,"NORTHGATE RIDGECREST","LOCAL",1,3800545-1,20347011
100204,1851,26422617,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800545-1,11347009
100203,1851,26422616,"NORTHGATE HALLER LAKE","LOCAL",1,3800545-1,20346008
100203,1851,26422615,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800545-1,11346009
100204,1851,26422614,"NORTHGATE RIDGECREST","LOCAL",1,3800545-1,20347011
100204,1851,26422613,"NORTHGATE RIDGECREST","LOCAL",1,3800551-1,20347011
100204,1851,26422612,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800551-1,11347009
100203,1851,26422611,"NORTHGATE HALLER LAKE","LOCAL",1,3800552-1,20346008
100203,1851,26422610,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800552-1,11346009
100204,1851,26422609,"NORTHGATE RIDGECREST","LOCAL",1,3800552-1,20347011
100204,1851,26422608,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800552-1,11347009
100203,1851,26422607,"NORTHGATE HALLER LAKE","LOCAL",1,3800552-1,20346008
100203,1851,26422606,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800552-1,11346009
100204,1851,26422605,"NORTHGATE RIDGECREST","LOCAL",1,3800552-1,20347011
100204,1851,26422604,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800552-1,11347009
100203,1851,26422603,"NORTHGATE HALLER LAKE","LOCAL",1,3800552-1,20346008
100203,1851,26422602,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800552-1,11346009
100204,1851,26422601,"NORTHGATE RIDGECREST","LOCAL",1,3800552-1,20347011
100204,1851,26422600,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800552-1,11347009
100203,1851,26422599,"NORTHGATE HALLER LAKE","LOCAL",1,3800552-1,20346008
100203,1851,26422598,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800552-1,11346009
100204,1851,26422597,"NORTHGATE RIDGECREST","LOCAL",1,3800552-1,20347011
100204,1851,26422596,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800552-1,11347009
100203,1851,26422595,"NORTHGATE HALLER LAKE","LOCAL",1,3800552-1,20346008
100203,1851,26422594,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800552-1,11346009
100204,1851,26422593,"NORTHGATE RIDGECREST","LOCAL",1,3800552-1,20347011
100204,1851,26422592,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800552-1,11347009
100203,1851,26422591,"NORTHGATE HALLER LAKE","LOCAL",1,3800552-1,20346008
100203,1851,26422590,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800552-1,11346009
100204,1851,26422589,"NORTHGATE RIDGECREST","LOCAL",1,3800551-1,20347011
100204,1851,26422588,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800551-1,11347009
100203,1851,26422587,"NORTHGATE HALLER LAKE","LOCAL",1,3800551-1,20346008
100203,1851,26422586,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800551-1,11346009
100204,1851,26422585,"NORTHGATE RIDGECREST","LOCAL",1,3800551-1,20347011
100204,1851,26422584,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800551-1,11347009
100203,1851,26422583,"NORTHGATE HALLER LAKE","LOCAL",1,3800551-1,20346008
100203,1851,26422582,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800551-1,11346009
100204,1851,26422581,"NORTHGATE RIDGECREST","LOCAL",1,3800551-1,20347011
100204,1851,26422580,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800551-1,11347009
100203,1851,26422579,"NORTHGATE HALLER LAKE","LOCAL",1,3800551-1,20346008
100203,1851,26422578,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800551-1,11346009
100204,1851,26422577,"NORTHGATE RIDGECREST","LOCAL",1,3800551-1,20347011
100204,1851,26422576,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800551-1,11347009
100203,1851,26422575,"NORTHGATE HALLER LAKE","LOCAL",1,3800551-1,20346008
100203,1851,26422574,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800551-1,11346009
100204,1851,26422573,"NORTHGATE RIDGECREST","LOCAL",1,3800551-1,20347011
100204,1851,26422572,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800551-1,11347009
100203,1851,26422571,"NORTHGATE HALLER LAKE","LOCAL",1,3800551-1,20346008
100203,1851,26422570,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800550-1,11346009
100204,1851,26422569,"NORTHGATE RIDGECREST","LOCAL",1,3800550-1,20347011
100204,1851,26422568,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800550-1,11347009
100203,1851,26422567,"NORTHGATE HALLER LAKE","LOCAL",1,3800550-1,20346008
100203,1851,26422566,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800550-1,11346009
100204,1851,26422565,"NORTHGATE RIDGECREST","LOCAL",1,3800550-1,20347011
100204,1851,26422564,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800550-1,11347009
100203,1851,26422563,"NORTHGATE HALLER LAKE","LOCAL",1,3800550-1,20346008
100203,1851,26422562,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800550-1,11346009
100204,1851,26422561,"NORTHGATE RIDGECREST","LOCAL",1,3800550-1,20347011
100204,1851,26422560,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800550-1,11347009
100203,1851,26422559,"NORTHGATE HALLER LAKE","LOCAL",1,3800550-1,20346008
100203,1851,26422558,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800550-1,11346009
100204,1851,26422557,"NORTHGATE RIDGECREST","LOCAL",1,3800550-1,20347011
100204,1851,26422556,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800550-1,11347009
100203,1851,26422555,"NORTHGATE HALLER LAKE","LOCAL",1,3800550-1,20346008
100203,1851,26422554,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800550-1,11346009
100204,1851,26422553,"NORTHGATE RIDGECREST","LOCAL",1,3800550-1,20347011
100204,1851,26422552,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800549-1,11347009
100203,1851,26422551,"NORTHGATE HALLER LAKE","LOCAL",1,3800549-1,20346008
100203,1851,26422550,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800549-1,11346009
100204,1851,26422549,"NORTHGATE RIDGECREST","LOCAL",1,3800549-1,20347011
100204,1851,26422548,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800549-1,11347009
100203,1851,26422547,"NORTHGATE HALLER LAKE","LOCAL",1,3800549-1,20346008
100203,1851,26422546,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800549-1,11346009
100204,1851,26422545,"NORTHGATE RIDGECREST","LOCAL",1,3800549-1,20347011
100204,1851,26422544,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800549-1,11347009
100203,1851,26422543,"NORTHGATE HALLER LAKE","LOCAL",1,3800549-1,20346008
100203,1851,26422542,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800549-1,11346009
100204,1851,26422541,"NORTHGATE RIDGECREST","LOCAL",1,3800549-1,20347011
100204,1851,26422540,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800549-1,11347009
100203,1851,26422539,"NORTHGATE HALLER LAKE","LOCAL",1,3800549-1,20346008
100203,1851,26422538,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800549-1,11346009
100204,1851,26422537,"NORTHGATE RIDGECREST","LOCAL",1,3800549-1,20347011
100204,1851,26422536,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800549-1,11347009
100203,1851,26422535,"NORTHGATE HALLER LAKE","LOCAL",1,3800549-1,20346008
100203,1851,26422534,"NORTHGATE HALLER LAKE","LOCAL",1,3800406-1,20346008
100203,1851,26422533,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800406-1,11346009
100204,1851,26422532,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100204,1851,26422531,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100203,1851,26422530,"NORTHGATE HALLER LAKE","LOCAL",1,3800548-1,20346008
100203,1851,26422529,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800548-1,11346009
100204,1851,26422528,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100204,1851,26422527,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100203,1851,26422526,"NORTHGATE HALLER LAKE","LOCAL",1,3800548-1,20346008
100203,1851,26422525,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800548-1,11346009
100204,1851,26422524,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100204,1851,26422523,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100203,1851,26422522,"NORTHGATE HALLER LAKE","LOCAL",1,3800548-1,20346008
100203,1851,26422521,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800548-1,11346009
100204,1851,26422520,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100204,1851,26422519,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100203,1851,26422518,"NORTHGATE HALLER LAKE","LOCAL",1,3800548-1,20346008
100203,1851,26422517,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800548-1,11346009
100204,1851,26422516,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100204,1851,26422515,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,3800548-1,11347009
100203,1851,26422514,"NORTHGATE HALLER LAKE","LOCAL",1,3800548-1,20346008
100203,1851,26422513,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800548-1,11346009
100204,1851,26422512,"NORTHGATE RIDGECREST","LOCAL",1,3800548-1,20347011
100196,1851,26422502,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800547-1,41331023
100202,1851,26422501,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800547-1,11345014
100205,1851,26422500,"NORTHGATE NORTH CITY","LOCAL",1,3800547-1,20348006
100205,1851,26422499,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800547-1,11348005
100202,1851,26422498,"NORTHGATE NW HOSPITAL","LOCAL",1,3800547-1,20345015
100196,1851,26422497,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800547-1,30331020
100203,1851,26422496,"AURORA VILLAGE HALLER LAKE","LOCAL",0,3800540-1,11346009
100205,1851,26422495,"NORTHGATE NORTH CITY","LOCAL",1,3800540-1,20348006
100205,1851,26422494,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800540-1,11348005
100202,1851,26422493,"NORTHGATE NW HOSPITAL","LOCAL",1,3800541-1,20345015
100196,1851,26422491,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800546-1,41331023
100202,1851,26422490,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800546-1,11345014
100205,1851,26422489,"NORTHGATE NORTH CITY","LOCAL",1,3800546-1,20348006
100205,1851,26422488,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800546-1,11348005
100202,1851,26422487,"NORTHGATE NW HOSPITAL","LOCAL",1,3800546-1,20345015
100196,1851,26422486,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800546-1,30331020
100196,1851,26422485,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800546-1,41331023
100202,1851,26422484,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800546-1,11345014
100205,1851,26422483,"NORTHGATE NORTH CITY","LOCAL",1,3800546-1,20348006
100205,1851,26422482,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800546-1,11348005
100202,1851,26422481,"NORTHGATE NW HOSPITAL","LOCAL",1,3800546-1,20345015
100196,1851,26422480,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800546-1,30331020
100196,1851,26422479,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800546-1,41331023
100202,1851,26422478,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800546-1,11345014
100205,1851,26422477,"NORTHGATE NORTH CITY","LOCAL",1,3800546-1,20348006
100205,1851,26422476,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800546-1,11348005
100205,1851,26422475,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800541-1,11348005
100202,1851,26422474,"NORTHGATE NW HOSPITAL","LOCAL",1,3800541-1,20345015
100202,1851,26422471,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800544-1,11345014
100205,1851,26422470,"NORTHGATE NORTH CITY","LOCAL",1,3800544-1,20348006
100205,1851,26422469,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800544-1,11348005
100202,1851,26422468,"NORTHGATE NW HOSPITAL","LOCAL",1,3800544-1,20345015
100196,1851,26422467,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800544-1,30331020
100196,1851,26422466,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800544-1,41331023
100202,1851,26422465,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800544-1,11345014
100205,1851,26422464,"NORTHGATE NORTH CITY","LOCAL",1,3800544-1,20348006
100205,1851,26422463,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800544-1,11348005
100202,1851,26422462,"NORTHGATE NW HOSPITAL","LOCAL",1,3800544-1,20345015
100196,1851,26422461,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800544-1,30331020
100196,1851,26422460,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800544-1,41331023
100202,1851,26422459,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800544-1,11345014
100205,1851,26422458,"NORTHGATE NORTH CITY","LOCAL",1,3800544-1,20348006
100205,1851,26422457,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800544-1,11348005
100202,1851,26422456,"NORTHGATE NW HOSPITAL","LOCAL",1,3800544-1,20345015
100196,1851,26422455,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800544-1,30331020
100196,1851,26422454,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800543-1,41331023
100202,1851,26422453,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800543-1,11345014
100205,1851,26422452,"NORTHGATE NORTH CITY","LOCAL",1,3800543-1,20348006
100205,1851,26422451,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800543-1,11348005
100202,1851,26422450,"NORTHGATE NW HOSPITAL","LOCAL",1,3800543-1,20345015
100196,1851,26422449,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800543-1,30331020
100196,1851,26422448,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800543-1,41331023
100202,1851,26422447,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800543-1,11345014
100205,1851,26422446,"NORTHGATE NORTH CITY","LOCAL",1,3800543-1,20348006
100205,1851,26422445,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800543-1,11348005
100202,1851,26422444,"NORTHGATE NW HOSPITAL","LOCAL",1,3800543-1,20345015
100196,1851,26422443,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800543-1,30331020
100196,1851,26422442,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800543-1,41331023
100202,1851,26422441,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800543-1,11345014
100205,1851,26422440,"NORTHGATE NORTH CITY","LOCAL",1,3800543-1,20348006
100196,1851,26422439,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800542-1,41331023
100202,1851,26422438,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800542-1,11345014
100205,1851,26422437,"NORTHGATE NORTH CITY","LOCAL",1,3800542-1,20348006
100205,1851,26422436,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800542-1,11348005
100202,1851,26422435,"NORTHGATE NW HOSPITAL","LOCAL",1,3800542-1,20345015
100196,1851,26422434,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800542-1,30331020
100196,1851,26422433,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800542-1,41331023
100202,1851,26422432,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800542-1,11345014
100205,1851,26422431,"NORTHGATE NORTH CITY","LOCAL",1,3800542-1,20348006
100205,1851,26422430,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800542-1,11348005
100202,1851,26422429,"NORTHGATE NW HOSPITAL","LOCAL",1,3800542-1,20345015
100196,1851,26422428,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800542-1,30331020
100196,1851,26422427,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800542-1,41331023
100202,1851,26422426,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800542-1,11345014
100205,1851,26422425,"NORTHGATE NORTH CITY","LOCAL",1,3800542-1,20348006
100205,1851,26422424,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800542-1,11348005
100205,1851,26422423,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800544-1,11348005
100202,1851,26422422,"NORTHGATE NW HOSPITAL","LOCAL",1,3800544-1,20345015
100202,1851,26422419,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800541-1,11345014
100205,1851,26422418,"NORTHGATE NORTH CITY","LOCAL",1,3800541-1,20348006
100205,1851,26422417,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800541-1,11348005
100202,1851,26422416,"NORTHGATE NW HOSPITAL","LOCAL",1,3800541-1,20345015
100196,1851,26422415,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800541-1,30331020
100196,1851,26422414,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800541-1,41331023
100202,1851,26422413,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800541-1,11345014
100205,1851,26422412,"NORTHGATE NORTH CITY","LOCAL",1,3800541-1,20348006
100205,1851,26422411,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800541-1,11348005
100202,1851,26422410,"NORTHGATE NW HOSPITAL","LOCAL",1,3800541-1,20345015
100196,1851,26422409,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800541-1,30331020
100196,1851,26422408,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800541-1,41331023
100202,1851,26422407,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800541-1,11345014
100205,1851,26422406,"NORTHGATE NORTH CITY","LOCAL",1,3800541-1,20348006
100205,1851,26422405,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800541-1,11348005
100202,1851,26422404,"NORTHGATE NW HOSPITAL","LOCAL",1,3800541-1,20345015
100196,1851,26422403,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800541-1,30331020
100202,1851,26422401,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800541-1,11345014
100205,1851,26422400,"NORTHGATE NORTH CITY","LOCAL",1,3800540-1,20348006
100205,1851,26422399,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800540-1,11348005
100202,1851,26422398,"NORTHGATE NW HOSPITAL","LOCAL",1,3800540-1,20345015
100196,1851,26422397,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800540-1,30331020
100196,1851,26422396,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800540-1,41331023
100202,1851,26422395,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800540-1,11345014
100205,1851,26422394,"NORTHGATE NORTH CITY","LOCAL",1,3800540-1,20348006
100205,1851,26422393,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800540-1,11348005
100202,1851,26422392,"NORTHGATE NW HOSPITAL","LOCAL",1,3800540-1,20345015
100196,1851,26422391,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800540-1,30331020
100196,1851,26422390,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800540-1,41331023
100202,1851,26422389,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800540-1,11345014
100205,1851,26422388,"NORTHGATE NORTH CITY","LOCAL",1,3800540-1,20348006
100205,1851,26422387,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800540-1,11348005
100202,1851,26422386,"NORTHGATE NW HOSPITAL","LOCAL",1,3800540-1,20345015
100196,1851,26422385,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800540-1,30331020
100196,1851,26422384,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800540-1,41331023
100202,1851,26422383,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800540-1,11345014
100205,1851,26422382,"NORTHGATE NORTH CITY","LOCAL",1,3800540-1,20348006
100202,1851,26422380,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800539-1,11345014
100205,1851,26422379,"NORTHGATE NORTH CITY","LOCAL",1,3800539-1,20348006
100205,1851,26422378,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800539-1,11348005
100202,1851,26422377,"NORTHGATE NW HOSPITAL","LOCAL",1,3800539-1,20345015
100196,1851,26422376,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800539-1,30331020
100196,1851,26422375,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800539-1,41331023
100202,1851,26422374,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800539-1,11345014
100205,1851,26422373,"NORTHGATE NORTH CITY","LOCAL",1,3800539-1,20348006
100205,1851,26422372,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800539-1,11348005
100202,1851,26422371,"NORTHGATE NW HOSPITAL","LOCAL",1,3800539-1,20345015
100196,1851,26422370,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800539-1,30331020
100196,1851,26422369,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800539-1,41331023
100202,1851,26422368,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800539-1,11345014
100205,1851,26422367,"NORTHGATE NORTH CITY","LOCAL",1,3800539-1,20348006
100205,1851,26422366,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800539-1,11348005
100202,1851,26422365,"NORTHGATE NW HOSPITAL","LOCAL",1,3800539-1,20345015
100196,1851,26422364,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800539-1,30331020
100205,1851,26422363,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800538-1,11348005
100202,1851,26422362,"NORTHGATE NW HOSPITAL","LOCAL",1,3800538-1,20345015
100196,1851,26422361,"SHORELINE CC AURORA VILLAGE","LOCAL",1,3800538-1,30331020
100196,1851,26422360,"KENMORE P&R AURORA VILLAGE","LOCAL",0,3800538-1,41331023
100202,1851,26422359,"SHORELINE CC NW HOSPITAL","LOCAL",0,3800538-1,11345014
100205,1851,26422358,"NORTHGATE NORTH CITY","LOCAL",1,3800538-1,20348006
100205,1851,26422357,"RICHMOND BEACH NORTH CITY","LOCAL",0,3800538-1,11348005
100202,1851,26422356,"NORTHGATE NW HOSPITAL","LOCAL",1,3800538-1,20345015
